"thread_id","noi_dung_hoi","ma_mon","ten_truong"
"76355","<p>Ch&agrave;o Giảng Vi&ecirc;n,</p><p>Khi n&agrave;o th&igrave; đến hạn phải đăng k&iacute; đề t&agrave;i tr&ecirc;n diễn đ&agrave;n &nbsp;vậy?</p><p>Ch&uacute;ng em cần biết để sắp xếp thời gian cũng như l&agrave;m b&agrave;i được tốt hơn</p><p>Th&acirc;n ch&agrave;o</p><p><br></p>","ECO102","TVU"
"76380","<p><span style=""font-size:18px;"">Em xin chào giảng viên&nbsp;cho em hỏi:</span></p>

<p><span style=""font-size:18px;"">Theo như định nghĩa ở bài học: ""Chi phí cơ hội với một người không nhất thiết phải được đánh giá về mặt tiền bạc mà nên được đánh giá theo thứ có giá trị nhất với người đó, hoặc với người đánh giá"", thế thì cái giá trị về tinh thần có được xem là chi phí cơ hội không? Xin được giảng viên giảng giải thêm. Xin cảm &nbsp;ơn giảng viên!&nbsp;</span></p>
","ECO102","TVU"
"76559","<p>Ch&agrave;o Giảng Vi&ecirc;n,</p><p>Trong phần phụ lục 1 của m&ocirc;n ECO102 c&oacute; y&ecirc;u cầu c&oacute; t&ecirc;n Chương tr&igrave;nh,</p><p>Mục lục (l&agrave;m mục lục lưu động)</p><p>Danh mục bảng biểu</p><p>Danh mục sơ đồ, h&igrave;nh vẽ</p><p>Danh mục từ viết tắt</p><p>Em kh&ocirc;ng hiểu r&otilde; , nhờ Giảng vi&ecirc;n hướng dẫn th&ecirc;m d&ugrave;m em nh&eacute;</p><p>Th&acirc;n ch&agrave;o</p>","ECO102","TVU"
"76636","<p>Chào thầy/cô!</p>

<p>File video bài giảng em không thể xem trên vi tính hay điện thoại được (file đính kèm). Mong thầy cô hỗ trợ dùm</p>
","ECO102","TVU"
"79071","<p>Thưa thầy cô,</p>

<p>Em muốn hỏi trong phần phụ lục của môn ECO 102 có yêu cầu chụp hình các bài thảo luận C5 trên diễn đàn lớp học, các học viên sẽ đưa ra ý kiến để chọn chủ đề cho nhóm mình, nhóm e có thể thảo luận để chọn chủ đề sau đó phân công công việc ngay trên diễn đàn luôn được không ạ? Nếu được thì co cần chụp lại phần phân công vào bài tâp nhóm không ạ?</p>

<p>Em cảm ơn thầy cô nhiều ạ,&nbsp;</p>

<p>Chúc thầy cô có một ngày làm việc vui vẻ ạ</p>
","ECO102","TVU"
"79072","<p>Em chào cô ạ,</p>

<p>Em có đăng kí hoãn thi mấy môn học, cô cho em hỏi là chính xác thì khi nào được thi ạ? Cô vui lòng ghi rõ giùm em ngày tháng được thi lại chứ ghi chung chung thi trước khi tốt nghiệp làm em rất hoang mang ạ. Nếu em vẫn không nhận được câu trả lời rõ ràng thì em xin phép cô em muốn liên hệ trực tiếp với cấp quản lý ạ. Vì vấn đề này liên quan đến việc tốt nghiệp đúng thời hạn hay không của em, mà em thì không có nhiều thời gian ạ.</p>

<p>Cô cho em hỏi thêm ngày tốt nghiệp của khóa em là ngày nào ạ?</p>

<p>Em rất cảm ơn cô, em chúc cô có một ngày cuối tuần thật vui vẻ ạ.</p>

<p>Em chào cô</p>
","ECO102","TVU"
"79924","<p>Thưa thầy cô cho em hỏi là khi nào mới có điểm thi môn kinh tế vi mô ạ, em cảm ơn thầy cô</p>
","ECO102","TVU"
"80228","<p>thưa thầy cô!!!</p>

<p>Đầu tiên em xin cám ơn những lời nhận xét của thầy cô về bài tập nhóm của chúng em. Tuy nhiên mong thầy cô có thể xem xét lại mà nâng điểm bài tập nhóm cho nhóm em được không ạ.</p>

<p>Em là nhóm trưởng có nhiệm vụ và trách nhiệm quan trọng trong việc hoàn thành bài tập nhóm, em đã làm bài này bằng&nbsp;cả tâm huyết và trách nhiệm, em rất tự tin về điều đó.&nbsp;Bài tập nhóm kỳ này quả thật hơi khó nó là cả một công trình&nbsp;mặc dù có nhiều chỗ còn thiếu sót về tình hình số liệu thực tế, nhưng nói thật chúng em cũng đã nổ lực rất nhiều&nbsp;trong việc tìm kiếm dữ liệu để làm, ngoài nguồn google thì chúng em không còn dữ liệu nào cả nhưng chúng em cũng đã làm đúng và&nbsp;&nbsp;đủ tất cả các yêu cầu mà thầy cô đã đưa ra, một công trình lớn được thực hiện bởi những trái tim nhỏ bé đó là cả một sự cố gắng&nbsp;của nhóm, rất mong thầy cô xem lại.&nbsp;</p>

<p>Em cảm ơn thầy cô</p>

<p>&nbsp;</p>
","ECO102","TVU"
"82038","<p>Chào anh/chị,</p>

<p>Vui lòng kiểm tra giúp phần LIPE của tôi không thể xem được từ lúc báo bảo trì mạng &amp; thay đổi giao diện. Khi vào LIPE, hệ thống báo \\\"" Vui lòng đăng nhặp lại hệ thống\\\"". Tôi đã đăng nhập nhiều ngày/ nhiều lần không được. Nhờ anh/chị kiểm tra lại giúp ah</p>

<p>Ngọc Sang</p>
","ECO102","TVU"
"82038","<p>Chào anh,</p>

<p>E đã dùng Firefox và Internet explorer vẫn không đăng nhập được LIPE. Hệ thống vẫn báo” Vui lòng đăng nhập lại hệ thống”. Nhờ anh kiểm tra lại giúp em.</p>

<p>Cảm ơn.</p>

<p>&nbsp;</p>
","ECO102","TVU"
"82396","<p>Chào Thầy/Cô!</p>

<p>Em muốn xem lại giáo trình các môn đã học, nhưng không biết tìm như thế nào. Thầy/Cô vui lòng hướng dẫn cho em.</p>

<p>Em xin cảm ơn.</p>
","ECO102","TVU"
"82465","<p>Chào QLHT,</p>

<p>Qlht giải đáp giúp chị: Nếu chị thi môn Kinh tế vi mô đạt 5 điểm nhưng chị muốn điểm số cao hơn, chị có thể xin thi lại để đổi điểm được không? Khi xét điểm để xếp loại tốt nghiệp Giỏi, khá, trung bình thì căn cứ vào điểm thi lần 1 hay điểm thi cao hơn nếu thi hai lần?</p>

<p>Cám ơn QLHT!</p>
","ECO102","TVU"
"82480","<p>Em chào&nbsp;thầy cô,</p>

<p>Em có một số thắc mắc nhỏ về bài tập nhóm:</p>

<p>1. Trong phần phụ lục 1 có yêu cầu phần Mục lục: làm mục lục tự động. Em vẫn chưa hiểu rõ làm mục lục tự động là làm thế nào? Thầy cô giải thích rõ hơn được không?</p>

<p>2. Trong phần Phụ lục của bài thu hoạch có yêu cầu hình ảnh bài đăng trên diễn đàn lớp học, vậy những hình ảnh này là hình chụp lại các bài thảo luận cho bất kỳ tình huống đăng trong case study phải không thưa thầy cô?</p>

<p>Em cám ơn thầy cô giải đáp giúp ạ!</p>
","ECO102","TVU"
"82617","<p>Chào QLHT,</p>

<p>Trong phần phụ lục của bài tập nhóm có yêu cầu chụp hình bài thảo luận trên diễn đàn lớp học; môn kinh tế vĩ mô không có diễn đàn con cho mỗi nhóm thảo luận về chủ đề làm bài của nhóm; vậy hình chụp yêu cầu là hình chụp bài thảo luận cho bất cứ tình huống trong case study do giảng viên đặt ra phải không QLHT?</p>

<p>Cám ơn qlht!</p>
","ECO102","TVU"
"82657","<p>Chào QLHT,</p>

<p>Trong bài tập nhóm của những môn học trước, sau khi nhóm chọn chủ đề làm bài sẽ đăng ký với giảng viên, giảng viên sẽ tạo diễn đàn con để cho nhóm thảo luận và chụp lại hình. Lần này, môn kinh tế vĩ mô cũng yêu cầu chụp hình bài thảo luận trên diễn đàn lớp học nhưng không có mở sẵn diễn đàn con, như vậy chính xác mỗi nhóm phải tự tạo diễn đàn cho nhóm để thảo luận làm bài phải không?&nbsp;</p>

<p>Giảng viên thạc sĩ Lê Nhân Mỹ đề nghị hỏi lại QLHT cho chính xác.</p>

<p>QLHT trả lời&nbsp;chính xác giúp.</p>

<p>Cám ơn qlht.</p>
","ECO102","TVU"
"83112","<p>Thưa thầy/cô cho em hỏi khi xem video trên điện thoại và máy tính bảng thì không được chỉ xem được trên máy tính.Vậy làm thế nào để em có thể xem được trên máy tính bảng và điện thoại.Cảm ơn thầy/cô!</p>
","ECO102","TVU"
"83608","<p>Chào thầy, cô QLHT,</p>

<p>Hôm qua nhóm trưởng nhóm em có việc đột xuất nên ủy quyền cho em nộp bài tập nhóm. Tuy nhiên, do chưa có kinh nghiệm nên em chọn nhầm file để nộp. Vậy có thể cho em nộp lại liền được không ạ.</p>

<p>Em xin chân thành cảm ơn!</p>
","ECO102","TVU"
"85110","<p>Thưa Giảng viên!</p>

<p>Về phần&nbsp;bài tập nhóm , nhóm 4 đã cố gắng hết mức để hoàn thành, em xin nhờ cô xem giúp em cần bổ sung hay chỉnh sửa gì hay khoogn trước khi nộp bài chính thức, do thời gian làm bài gấp rút nên còn thiếu xót nhiều kính mong cô xem xét</p>

<p>em xin cảm ơn sự hỗ trợ và giúp đỡ của Giảng viên thật nhiều</p>

<p>&nbsp;</p>
","ECO102","TVU"
"87236","<p>Kính chào thầy,</p>

<p>Nhân dịp đầu năm mới em xin kính chúc thầy và gia đình thật nhiều sức khỏe, năm mới An Khang - Thịnh Vượng ạ.</p>

<p>Thưa thầy theo yêu cầu của bài tập nhóm môn Kinh tế vĩ mô - ECO102 có gửi file đánh giá thành viên cùng với file sản phẩm nhưng em không tìm thấy link để tải fiel này. Thầy vui lòng hướng dẫn hoăc gửi link giúp em với ạ.&nbsp;</p>

<p>Em cảm ơn thầy.</p>
","ECO102","TVU"
"87257","<p>em ch&agrave;o thầy!&nbsp;</p><p>Trong hướng dẫn b&agrave;i tập nh&oacute;m phần y&ecirc;u cầu chung c&oacute; y&ecirc;u cầu b&agrave;i tập nh&oacute;m nộp c&oacute; &quot;<strong><span>File đ&aacute;nh gi&aacute; th&agrave;nh vi&ecirc;n: điền đầy đủ th&ocirc;ng tin theo m&acirc;̃u&quot;</span></strong> , nhưng em kh&ocirc;ng t&igrave;m thấy mẫu n&agrave;y trong b&agrave;i ạ, thầy c&oacute; thể gửi cho em mẫu n&agrave;y kh&ocirc;ng? mong thầy sớm trả lời SMS n&agrave;y ạ! em xin cảm ơn thầy! :)</p>","ECO102","TVU"
"87266","<p>Em chào cô QLHT</p>

<p>Đầu năm mới, chúc cô nhiều mạnh khỏe, hạnh phúc, vui vẻ và VẠN SỰ NHƯ Ý.</p>

<p>Cám ơn cô.</p>
","ECO102","TVU"
"87273","<p>Em xin chào quý thầy, cô. Thầy cô cho em hỏi: Môn học này sao em vào mà hệ thống báo lại là bạn không thuộc&nbsp;nhóm nào. Xin quý thầy cô xem xét, trả lời. trân trọng cảm ơn! em là nguyễn đăng đoán, nhóm 2 -BKTV14.</p>
","ECO102","TVU"
"87415","<p>Thân chào Thầy (Cô)!</p>

<p>Em đã thực hành đến Luyện tập trắc nghiệm 5.</p>

<p>Trong bài luyện tập có câu hỏi trắc nghiệm như sau:</p>

<p><strong>Nhận định nào là đúng về tiền lương tối thiểu?</strong></p>

<p>A)&nbsp; &nbsp;Thường bằng 75% tiền lương trung bình trong ngành sản xuất.</p>

<p>B)&nbsp; &nbsp;Làm tăng lương của các công nhân có tay nghề cao.</p>

<p>C)&nbsp; &nbsp;Làm giảm tỷ lệ thất nghiệp.</p>

<p>D)&nbsp; &nbsp;Làm tăng tỉ lệ thất nghiệp.</p>

<table border=""0"" cellpadding=""0"" height=""120"" width=""830"">
	<tbody>
		<tr>
			<td style=""width:150px;"">&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p><strong>Đáp án đúng là</strong>: Làm tăng tỉ lệ thất nghiệp.</p>

<p><strong>Vì</strong>: Quy định tiền công tối thiểu sẽ gây ra tình trạng thất nghiệp (dư cung lao động).</p>

<p>Em thắc mắc như sau: Đất nước Việt Nam chúng ta đang quy định về tiền lương tốit thieeru. Như vậy đang làm tăng tỷ lệ thất nghiệp sao ạ? Em chưa hiểu lắm. Mong Thầy (Cô) giải thích giúp em ạ.</p>

<p>Chân thành cảm ơn Thầy (Cô)!</p>

<p>&nbsp;</p>
","ECO102","TVU"
"3150","<p>
	Thưa thầy c&ocirc; cho em hỏi?</p>
<p>
	Trong m&ocirc;n Kinh tế vĩ m&ocirc; ECO102 c&oacute; b&agrave;i tập nh&oacute;m ở Tuần 2. Thầy c&ocirc; cho em hỏi b&agrave;i tập nh&oacute;m n&agrave;y nh&oacute;m ch&uacute;ng em c&oacute; phải thảo luận tr&ecirc;n diễn đ&agrave;n kh&ocirc;ng? Hay nh&oacute;m tự thảo luận v&agrave; l&agrave;m th&ocirc;i kh&ocirc;ng qua diễn đ&agrave;n.</p>
<p>
	Em cảm ơn thầy c&ocirc;!</p>
","ECO102","TVU2"
"3150","<p>
	Em cảm ơn thầy. Rất mong thầy gi&uacute;p đỡ</p>
","ECO102","TVU2"
"3207","<p>
	K&igrave;nh gửi c&aacute;c Thầy c&ocirc;!</p>
<p>
	Cho em hỏi Nguy&ecirc;n t&aacute;c dịch chuyển của đường AD như thế n&agrave;o?</p>
<p>
	Em c&aacute;m ơn Thầy c&ocirc;!</p>
","ECO102","TVU2"
"3208","<p>
	K&iacute;nh gửi c&aacute;c thầy c&ocirc;!</p>
<p>
	L&acirc;u rồi em mới học lại. Đọc b&agrave;i giảng m&agrave; cứ thấy cứ như nước đổ đầu vịt. Vậy c&oacute; mẹo n&agrave;o để học được m&ocirc;n n&agrave;y kh&ocirc;ng ạ?&nbsp;</p>
<p>
	Em c&aacute;m ơn ạ!</p>","ECO102","TVU2"
"3209","<p>
	<span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, Helvetica, sans-serif; font-size: medium; font-weight: bold; letter-spacing: 0.319999992847443px; text-align: justify;"">K&iacute;nh gửi c&aacute;c thầy c&ocirc; !</span></p>
<p>
	<span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, Helvetica, sans-serif; font-size: medium; font-weight: bold; letter-spacing: 0.319999992847443px; text-align: justify;"">C&aacute;ch ph&acirc;n biệt &nbsp;m&ocirc; h&igrave;nh AD-AS v&agrave;&nbsp;</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, Helvetica, sans-serif; font-size: medium; font-weight: bold; letter-spacing: 0.319999992847443px; text-align: justify;"">m&ocirc; h&igrave;nh IS-LM như thế n&agrave;o? </span></p>
<p>
	<span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, Helvetica, sans-serif; font-size: medium; font-weight: bold; letter-spacing: 0.319999992847443px; text-align: justify;"">Em c&aacute;m ơn Thầy c&ocirc;!</span></p>
","ECO102","TVU2"
"3218","<p>
	Thưa Thầy/c&ocirc; cho em hỏi,</p>
<p>
	Trong phần C&aacute;c khoản chi từ Ng&acirc;n s&aacute;ch Nh&agrave; nước thuộc B&agrave;i giảng 3: Tổng cầu v&agrave; ch&iacute;nh s&aacute;ch t&agrave;i kh&oacute;a.</p>
<p>
	1. Trong b&agrave;i giảng slide th&igrave; Chi ng&acirc;n s&aacute;ch nh&agrave; nước gồm:</p>
<p>
	&nbsp; &nbsp; &nbsp; + Chi thường xuy&ecirc;n;</p>
<p>
	&nbsp; &nbsp; &nbsp; + Chi đầu tư ph&aacute;t triển;</p>
<p>
	&nbsp; &nbsp; &nbsp; + C&aacute;c khoản chi trả kh&aacute;c.</p>
<p>
	2. Trong b&agrave;i giảng PDF th&igrave; Chi ng&acirc;n s&aacute;ch nh&agrave; nước gồm:</p>
<p>
	&nbsp; &nbsp; &nbsp; + Theo chức năng nhiệm vụ:</p>
<p>
	&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; -&nbsp;Chi đầu tư ph&aacute;t triển kinh tế v&agrave; kết cấu hạ tầng, trong đ&oacute; phần lớn l&agrave; x&acirc;y dựng cơ bản, khấu hao t&agrave;i sản x&atilde; hội;</p>
<p>
	&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Chi bảo đảm x&atilde; hội.</p>
<p>
	&nbsp; &nbsp; &nbsp; +&nbsp;Theo t&iacute;nh chất kinh tế:</p>
<p>
	&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- Ti&ecirc;u d&ugrave;ng cuối c&ugrave;ng (của Nh&agrave; nước): C&aacute;c khoản chi thường xuy&ecirc;n cho mua sắm của c&aacute;c cơ quan Nh&agrave; nước;</p>
<p>
	&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- Đầu tư kết cấu hạ tầng: X&acirc;y dựng cơ bản v&agrave; khấu hao t&agrave;i sản;</p>
<p>
	&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- Ph&acirc;n phối v&agrave; t&aacute;i ph&acirc;n phối x&atilde; hội: Lương c&ocirc;ng nh&acirc;n vi&ecirc;n chức v&agrave; c&aacute;c khoản trợ cấp x&atilde; hội, hưu tr&iacute;.</p>
<p>
	Vậy, phần n&agrave;o l&agrave; nội dung ch&iacute;nh x&aacute;c của b&agrave;i giảng?</p>
<p>
	Em cảm ơn thầy/c&ocirc;!</p>
","ECO102","TVU2"
"3232","<p>
	Em xin ch&agrave;o Thầy C&ocirc;&nbsp;</p>
<p>
	Em l&agrave; Tiến Thị Chung Lớp QTKD - CKTV9, em v&agrave;o lớp học để t&igrave;m hiểu b&agrave;i học nhưng khi v&agrave;o m&ocirc;n học th&igrave; kh&ocirc;ng thể xem b&agrave;i giảng v&igrave; khi mở b&agrave;i hệ thống b&aacute;o lỗi như file đ&iacute;nh k&egrave;m.</p>
<p>
	Thầy C&ocirc; vui l&ograve;ng hỗ trợ gi&uacute;p em để c&oacute; c&aacute;ch khắc phục v&agrave; em c&oacute; thể tiếp tục v&agrave;o m&ocirc;n học để học b&agrave;i ạ.</p>
<p>
	Em xin cảm ơn thầy c&ocirc; rất nhiều ạ.</p>
","ECO102","TVU2"
"3235","<p>
	Thưa thầy/c&ocirc; cho em hỏi,</p>
<p>
	Em học online tr&ecirc;n trang web của Topica, em kh&ocirc;ng lưu c&aacute;c t&agrave;i liệu về m&aacute;y t&iacute;nh.</p>
<p>
	Khi m&ocirc;n học đ&atilde; kết th&uacute;c m&agrave; em muốn xem lại kiến thức th&igrave; sẽ l&agrave;m thế n&agrave;o ạ?</p>
<p>
	V&iacute; dụ: m&ocirc;n Kinh tế vi m&ocirc; v&agrave; Nguy&ecirc;n l&yacute; kế to&aacute;n tr&ecirc;n trang chủ của em kh&ocirc;ng thấy hiển thị ạ.</p>
<p>
	Em cảm ơn thầy/c&ocirc;!</p>
","ECO102","TVU2"
"3258","<p>
	<span style=""color:#006400;""><span style=""font-size:14px;"">Em ch&agrave;o thầy c&ocirc;!</span></span></p>
<p>
	<span style=""color:#006400;""><span style=""font-size:14px;"">Với m&ocirc;n học EC 102 &nbsp;lần n&agrave;y em lại thấy trang gặp lỗi như với m&ocirc;n học ECO101 lần trước em nộp</span></span></p>
<p>
	<span style=""color:#006400;""><span style=""font-size:14px;"">Thầy c&ocirc; sửa gi&uacute;p em lỗi n&agrave;y để em nộp BTN m&ocirc;n học l&ecirc;n được kh&ocirc;ng ạ!</span></span></p>
<p>
	&nbsp;</p>
<p>
	<span style=""color:#006400;""><span style=""font-size:14px;"">Em cảm ơn thầy c&ocirc; nhiều!</span></span></p>
","ECO102","TVU2"
"3258","<p>
	Em ch&agrave;o thầy!</p>
<p>
	Như trong file em c&oacute; ghi r&otilde; em l&agrave; nh&oacute;m trưởng nh&oacute;m 1 Kế to&aacute;n</p>
<p>
	Với m&ocirc;n học trước ECO 101 khi em nộp b&agrave;i cho nh&oacute;m cũng đ&atilde; gặp lỗi n&agrave;y</p>
<p>
	Lần n&agrave;y chuẩn bị nộp b&agrave;i m&ocirc;n ECO 102 em lại cũng gặp lỗi n&agrave;y</p>
<p>
	C&ocirc; Linh cũng đ&atilde; n&oacute;i với em lỗi n&agrave;y l&agrave; do gộp c&aacute;c nh&oacute;m lại với nhau.</p>
<p>
	Nhưng em cũng mong b&ecirc;n kỹ thuật khắc phục lỗi n&agrave;y để kh&ocirc;ng xảy ra t&igrave;nh trạng với c&aacute;c m&ocirc;n nộp BTN sau nữa &nbsp;với nh&oacute;m em được kh&ocirc;ng ạ?</p>
<p>
	<span style=""font-size: 12px;"">Em cảm ơn thầy nhiều!</span></p>
","ECO102","TVU2"
"3279","<p>
	ch&agrave;o c&aacute;c thầy c&ocirc; gi&aacute;o</p>
<p>
	em muốn hỏi l&agrave; tại sao em v&agrave;o diễn đ&agrave;n m&ocirc;n ECO102 th&igrave; to&agrave;n bị đẩy trở lại chương tr&igrave;nh ban đầu. c&aacute;c m&ocirc;n kh&aacute;c em vẫn v&agrave;o diễn đ&agrave;n được</p>
","ECO102","TVU2"
"3235","<p>
	C&oacute; những b&agrave;i giảng em cần tham khảo lại.</p>
<p>
	Vậy, c&oacute; c&aacute;ch n&agrave;o để em được tham gia v&agrave;o c&aacute;c lớp đ&atilde; kết th&uacute;c rồi kh&ocirc;ng ạ?</p>
<p>
	Em cảm ơn thầy/c&ocirc;.</p>
","ECO102","TVU2"
"3304","<p>
	Thưa thầy c&ocirc; v&agrave; quản l&yacute; kỹ thuật,mấy ng&agrave;y nay em kh&ocirc;ng thể đăng nhập v&agrave;o diễn đ&agrave;n v&agrave; hay bị lỗi đăng nhập v&agrave;o lớp học kh&ocirc;ng biết l&agrave; lỗi do hệ thống hay lỗi mạng vậy ạ?</p>
<p>
	khi đăng nhập th&igrave; hệ thống b&aacute;o lỗi như file đ&iacute;nh k&egrave;m ạ.</p>
","ECO102","TVU2"
"3258","<p>
	Dạ v&acirc;ng, Em cảm ơn thầy!</p>
<p>
	Tuần sau lỗi n&agrave;y đ&atilde; được khắc phục để em n b&agrave;i chưa ạ?</p>
<p>
	Mong nhận được hồi &acirc;m sớm từ thầy!</p>","ECO102","TVU2"
"3258","Em vừa vào xem, vẫn chưa đựơc thầy ạ!
Thầy xem giúp lại để em nộp BTN môn học thầy nhé
Em cảm ơn thầy!","ECO102","TVU2"
"3383","<p>
	Thưa c&ocirc; cho em hỏi,</p>
<p>
	Phần bảng điểm hồ sơ học tập c&oacute; em bị tr&ugrave;ng 2 m&ocirc;n Quản trị kinh doanh.</p>
<p>
	C&ocirc; kiểm tra gi&uacute;p em với ạ.</p>
<p>
	Em cảm ơn c&ocirc;!</p>
","ECO102","TVU2"
"3393","<p>
	Em ch&agrave;o thầy!</p>
<p>
	Thầy cho em hỏi, trong phần LTTN em l&agrave;m c&oacute; 1 c&acirc;u</p>
<p>
	:&quot;&quot;<strong style=""font-size: 12px;"">Trong nền kinh tế đ&oacute;ng, giả định rằng GDP c&acirc;n bằng (Y) là 5000 tỷ đồng,ti&ecirc;u dùng (C) có phương trình C = 500 + 0,6Y, chi ti&ecirc;u của chính phủ bằng 0 thì đ&acirc;̀u tư tư nh&acirc;n sẽ bằng</strong></p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:664px;"" width=""830"">
	<tbody>
		<tr>
			<td style=""width:120px;"">
				<p>
					Chọn một c&acirc;u trả lời</p>
			</td>
			<td>
				<ul>
					<li>
						<input name=""choice_id_871743"" type=""radio"" value=""2295445"" />&nbsp;A)&nbsp; &nbsp;1500 tỷ đồng.&nbsp;<img alt=""Đúng"" height=""16"" src=""file:///C:/Users/admin/AppData/Local/Temp/msohtmlclip1/01/clip_image001.gif"" width=""16"" /></li>
					<li>
						<input name=""choice_id_871743"" type=""radio"" value=""2295446"" />&nbsp;B)&nbsp; &nbsp;2000 tỷ đồng.&nbsp;<img alt=""Không đúng"" height=""16"" src=""file:///C:/Users/admin/AppData/Local/Temp/msohtmlclip1/01/clip_image002.gif"" width=""16"" /></li>
					<li>
						<input name=""choice_id_871743"" type=""radio"" value=""2295447"" />&nbsp;C)&nbsp; &nbsp;2500 tỷ đồng.&nbsp;<img alt=""Không đúng"" height=""16"" src=""file:///C:/Users/admin/AppData/Local/Temp/msohtmlclip1/01/clip_image002.gif"" width=""16"" /></li>
					<li>
						<input name=""choice_id_871743"" type=""radio"" value=""2295448"" />&nbsp;D)&nbsp; &nbsp;3000 tỷ đồng.&nbsp;<img alt=""Không đúng"" height=""16"" src=""file:///C:/Users/admin/AppData/Local/Temp/msohtmlclip1/01/clip_image002.gif"" width=""16"" /></li>
				</ul>
			</td>
		</tr>
	</tbody>
</table>
<p>
	<strong>Sai. Đ&aacute;p &aacute;n đ&uacute;ng l&agrave;</strong>: 1500 tỷ đồng.</p>
<p>
	<strong>V&igrave;</strong>: Đ&acirc;̀u tư tư nh&acirc;n I = Y &ndash; C = 5000 &ndash; 3500 = 1500 tỷ đồng.</p>
<p>
	<strong>Tham khảo</strong>: B&agrave;i 3: Tổng cầu v&agrave; ch&iacute;nh s&aacute;ch t&agrave;i kh&oacute;a. Mục 3.1.2. tổng cầu v&agrave; sản lượng c&acirc;n bằng trong nền kinh tế đ&oacute;ng.</p>
<p>
	Thầy cho em hỏi , em thay 5000 v&agrave;o c&ocirc;ng thức&nbsp;<strong style=""font-size: 12px;"">C = 500 + 0,6Y&nbsp;</strong><span style=""font-size: 12px;"">v&agrave; t&iacute;nh ra số 3500</span></p>
<p>
	Nhưng em kh&ocirc;ng biết c&ocirc;ng thức&nbsp;<span style=""font-size: 12px;"">Đ&acirc;̀u tư tư nh&acirc;n I = Y &ndash; C &nbsp;l&agrave; lấy ở đ&acirc;u ạ, em xem ở Mục 3.1.2 m&agrave; kh&ocirc;ng thấy đ&acirc;u ạ?</span></p>
<p>
	<span style=""font-size: 12px;"">Em cảm ơn thầy</span></p>","ECO102","TVU2"
"3497","<p>
	ch&agrave;o thầy c&ocirc; gi&aacute;o.</p>
<p>
	thầy c&ocirc; gi&aacute;o cho em hỏi l&agrave; c&oacute; thể giới hạn phần b&agrave;i thi cho ch&uacute;ng em ở b&agrave;i thi hết m&ocirc;n học l&agrave; nằm ở b&agrave;i số mấy trong b&agrave;i học được kh&ocirc;ng ạ. như vậy ch&uacute;ng em &ocirc;n tập c&oacute; chất lượng hơn khi thi sẽ c&oacute; điểm tốt hơn</p>
<p>
	em xin cảm ơn thầy c&ocirc; gi&aacute;o ạ</p>
","ECO102","TVU2"
